hpo_id,score
HP:0030166,0.6
HP:0002910,0.6
HP:0020141,0.6
HP:0000873,0.6
HP:0004417,0.6
HP:0001399,0.6
HP:0030016,0.6
HP:0012219,0.6
HP:0000155,0.6
HP:6000502,0.6
HP:0000822,0.6
HP:0002239,0.6
HP:0001290,0.5555555555555556
HP:0011968,0.5555555555555556
HP:0003577,0.5555555555555556
HP:0011463,0.5555555555555556
HP:0007359,0.5555555555555556
HP:0002133,0.5555555555555556
HP:0002384,0.5555555555555556
HP:0001337,0.5555555555555556
HP:0001336,0.5555555555555556
HP:0002069,0.5555555555555556
HP:0100710,0.5555555555555556
HP:0002063,0.5555555555555556
HP:0100832,0.48
HP:0030530,0.48
HP:0000532,0.48
HP:0011531,0.48
HP:0030644,0.48
HP:0007843,0.48
HP:0000543,0.48
HP:0100533,0.48
HP:0011505,0.48
HP:0011506,0.48
HP:0030329,0.48
HP:0100014,0.48
HP:0011508,0.48
HP:0008046,0.48
HP:0007906,0.48
HP:0000541,0.48
HP:0000610,0.48
HP:0030609,0.48
HP:0200056,0.48
HP:0004322,0.4444444444444444
HP:0001276,0.4444444444444444
HP:0003623,0.4444444444444444
HP:0001270,0.4444444444444444
HP:0001315,0.4444444444444444
HP:0003621,0.4444444444444444
HP:0001558,0.4444444444444444
HP:0000494,0.4444444444444444
HP:0008081,0.4444444444444444
HP:0002019,0.4444444444444444
HP:0001263,0.4444444444444444
HP:0001257,0.4444444444444444
HP:0002059,0.4444444444444444
HP:0001265,0.4444444444444444
HP:0002521,0.4444444444444444
HP:0000348,0.4444444444444444
HP:0001273,0.4444444444444444
HP:0001298,0.4444444444444444
HP:0002421,0.4444444444444444
HP:0002020,0.4444444444444444
HP:0001268,0.4444444444444444
HP:0100660,0.4444444444444444
HP:0012547,0.4444444444444444
HP:0000750,0.4444444444444444
HP:0200134,0.4444444444444444
HP:0011171,0.4444444444444444
HP:0001508,0.4444444444444444
HP:0000717,0.4444444444444444
HP:0000252,0.4444444444444444
HP:0010818,0.4444444444444444
HP:0000729,0.4444444444444444
HP:0011182,0.4444444444444444
HP:0011169,0.4444444444444444
HP:0011172,0.4444444444444444
HP:0002373,0.4444444444444444
HP:0002121,0.4444444444444444
HP:0010841,0.4444444444444444
HP:0006813,0.4444444444444444
HP:0010850,0.4444444444444444
HP:0000961,0.3333333333333333
HP:0001662,0.3333333333333333
HP:0002104,0.3333333333333333
HP:0000007,0.3333333333333333
HP:0003202,0.3333333333333333
HP:0000486,0.3333333333333333
HP:0002650,0.3333333333333333
HP:0011462,0.3333333333333333
HP:0012531,0.3333333333333333
HP:0002900,0.3333333333333333
HP:0005135,0.3333333333333333
HP:0001649,0.3333333333333333
HP:0002936,0.3333333333333333
HP:0010741,0.3333333333333333
HP:0000989,0.3333333333333333
HP:0200101,0.3333333333333333
HP:0012534,0.3333333333333333
HP:0001909,0.3333333333333333
HP:0032147,0.3333333333333333
HP:0012533,0.3333333333333333
HP:0002045,0.3333333333333333
HP:0000546,0.3333333333333333
HP:0010844,0.3333333333333333
HP:0007018,0.3333333333333333
HP:0000504,0.3333333333333333
HP:0002540,0.3333333333333333
HP:0002509,0.3333333333333333
HP:0004305,0.3333333333333333
HP:0011443,0.3333333333333333
HP:0012447,0.3333333333333333
HP:0002317,0.3333333333333333
HP:0012444,0.3333333333333333
HP:0020221,0.3333333333333333
HP:0000668,0.3333333333333333
HP:0008947,0.3333333333333333
HP:0002311,0.3333333333333333
HP:0000736,0.3333333333333333
HP:0002345,0.3333333333333333
HP:0002197,0.3333333333333333
HP:0000466,0.3333333333333333
HP:0001327,0.3333333333333333
HP:0008770,0.3333333333333333
HP:0007334,0.3333333333333333
HP:0010819,0.3333333333333333
HP:0011097,0.3333333333333333
HP:0007207,0.3333333333333333
HP:0011153,0.3333333333333333
HP:0002349,0.3333333333333333
HP:0011468,0.3333333333333333
HP:0012847,0.3333333333333333
HP:0002283,0.3333333333333333
HP:0002072,0.3333333333333333
HP:0025101,0.3333333333333333
HP:0410263,0.3333333333333333
HP:0200048,0.3333333333333333
HP:0007010,0.3333333333333333
HP:0001300,0.3333333333333333
HP:0007270,0.3333333333333333
HP:0001266,0.3333333333333333
HP:0002307,0.3333333333333333
HP:0011151,0.3333333333333333
HP:0031475,0.3333333333333333
HP:0001332,0.3333333333333333
HP:0000739,0.3333333333333333
HP:0001763,0.3333333333333333
HP:0011198,0.3333333333333333
HP:0000980,0.3333333333333333
HP:0011185,0.3333333333333333
HP:0001272,0.3333333333333333
HP:0002123,0.3333333333333333
HP:0002539,0.3333333333333333
HP:0032792,0.3333333333333333
HP:0007058,0.3333333333333333
HP:0002396,0.3333333333333333
HP:0007240,0.3333333333333333
HP:0003066,0.3333333333333333
HP:0004684,0.3333333333333333
HP:0002067,0.3333333333333333
HP:0100694,0.3333333333333333
HP:0005180,0.2222222222222222
HP:0005949,0.2222222222222222
HP:0001561,0.2222222222222222
HP:0003198,0.2222222222222222
HP:0000431,0.2222222222222222
HP:0002047,0.2222222222222222
HP:0003307,0.2222222222222222
HP:0008872,0.2222222222222222
HP:0001371,0.2222222222222222
HP:0001790,0.2222222222222222
HP:0002098,0.2222222222222222
HP:0002875,0.2222222222222222
HP:0012764,0.2222222222222222
HP:0003457,0.2222222222222222
HP:0034198,0.2222222222222222
HP:0001279,0.2222222222222222
HP:0004755,0.2222222222222222
HP:0500018,0.2222222222222222
HP:0001688,0.2222222222222222
HP:0003581,0.2222222222222222
HP:0031546,0.2222222222222222
HP:0004308,0.2222222222222222
HP:0005184,0.2222222222222222
HP:0002018,0.2222222222222222
HP:0004751,0.2222222222222222
HP:0001695,0.2222222222222222
HP:0001638,0.2222222222222222
HP:0011712,0.2222222222222222
HP:0001664,0.2222222222222222
HP:0002301,0.2222222222222222
HP:0001962,0.2222222222222222
HP:0001197,0.2222222222222222
HP:0002381,0.2222222222222222
HP:0011704,0.2222222222222222
HP:0012251,0.2222222222222222
HP:0001663,0.2222222222222222
HP:0011705,0.2222222222222222
HP:0011715,0.2222222222222222
HP:0007021,0.2222222222222222
HP:0011471,0.2222222222222222
HP:0002510,0.2222222222222222
HP:0001344,0.2222222222222222
HP:0002079,0.2222222222222222
HP:0100704,0.2222222222222222
HP:0012758,0.2222222222222222
HP:0002353,0.2222222222222222
HP:0010829,0.2222222222222222
HP:0010821,0.2222222222222222
HP:0012448,0.2222222222222222
HP:0000463,0.2222222222222222
HP:0004302,0.2222222222222222
HP:0000826,0.2222222222222222
HP:0002487,0.2222222222222222
HP:0031834,0.2222222222222222
HP:0002172,0.2222222222222222
HP:0100702,0.2222222222222222
HP:0000752,0.2222222222222222
HP:0000718,0.2222222222222222
HP:0032794,0.2222222222222222
HP:0033258,0.2222222222222222
HP:0031284,0.2222222222222222
HP:0001284,0.2222222222222222
HP:0002361,0.2222222222222222
HP:0032823,0.2222222222222222
HP:0032906,0.2222222222222222
HP:0032807,0.2222222222222222
HP:0007166,0.2222222222222222
HP:0002372,0.2222222222222222
HP:0045084,0.2222222222222222
HP:0011167,0.2222222222222222
HP:0032678,0.2222222222222222
HP:0002266,0.2222222222222222
HP:0000767,0.1111111111111111
HP:0000286,0.1111111111111111
HP:0001376,0.1111111111111111
HP:0003196,0.1111111111111111
HP:0003388,0.1111111111111111
HP:0100284,0.1111111111111111
HP:0005257,0.1111111111111111
HP:0012548,0.1111111111111111
HP:0000490,0.1111111111111111
HP:0000602,0.1111111111111111
HP:0003273,0.1111111111111111
HP:0003829,0.1111111111111111
HP:0033454,0.1111111111111111
HP:0002902,0.1111111111111111
HP:0012515,0.1111111111111111
HP:0003121,0.1111111111111111
HP:0002007,0.1111111111111111
HP:0012726,0.1111111111111111
HP:0011042,0.1111111111111111
HP:0031352,0.1111111111111111
HP:0003740,0.1111111111111111
HP:0012902,0.1111111111111111
HP:0020045,0.1111111111111111
HP:0003712,0.1111111111111111
HP:0034197,0.1111111111111111
HP:0012892,0.1111111111111111
HP:0000322,0.1111111111111111
HP:0000520,0.1111111111111111
HP:0003327,0.1111111111111111
HP:0000821,0.1111111111111111
HP:0000678,0.1111111111111111
HP:0011309,0.1111111111111111
HP:0005659,0.1111111111111111
HP:0030208,0.1111111111111111
HP:0034671,0.1111111111111111
HP:0000276,0.1111111111111111
HP:0012899,0.1111111111111111
HP:0030799,0.1111111111111111
HP:0030196,0.1111111111111111
HP:0410011,0.1111111111111111
HP:0000278,0.1111111111111111
HP:0003752,0.1111111111111111
HP:0003403,0.1111111111111111
HP:0003547,0.1111111111111111
HP:0025425,0.1111111111111111
HP:0000496,0.1111111111111111
HP:0010628,0.1111111111111111
HP:0000883,0.1111111111111111
HP:0003687,0.1111111111111111
HP:0002380,0.1111111111111111
HP:0002099,0.1111111111111111
HP:6000833,0.1111111111111111
HP:0000194,0.1111111111111111
HP:0001319,0.1111111111111111
HP:0100021,0.1111111111111111
HP:0001612,0.1111111111111111
HP:0002359,0.1111111111111111
HP:0001608,0.1111111111111111
HP:0003768,0.1111111111111111
HP:0011923,0.1111111111111111
HP:0012901,0.1111111111111111
HP:0008967,0.1111111111111111
HP:0009020,0.1111111111111111
HP:0004303,0.1111111111111111
HP:0005879,0.1111111111111111
HP:0002943,0.1111111111111111
HP:0002792,0.1111111111111111
HP:0002486,0.1111111111111111
HP:0001611,0.1111111111111111
HP:0003458,0.1111111111111111
HP:0003722,0.1111111111111111
HP:0002515,0.1111111111111111
HP:0002607,0.1111111111111111
HP:0003484,0.1111111111111111
HP:0010804,0.1111111111111111
HP:0002352,0.1111111111111111
HP:0002491,0.1111111111111111
HP:0003391,0.1111111111111111
HP:0003470,0.1111111111111111
HP:0001446,0.1111111111111111
HP:0012240,0.1111111111111111
HP:0003044,0.1111111111111111
HP:0001522,0.1111111111111111
HP:0003473,0.1111111111111111
HP:0002240,0.1111111111111111
HP:0000544,0.1111111111111111
HP:0002089,0.1111111111111111
HP:0003557,0.1111111111111111
HP:0008256,0.1111111111111111
HP:0007215,0.1111111111111111
HP:0003694,0.1111111111111111
HP:0003402,0.1111111111111111
HP:0000369,0.1111111111111111
HP:0001883,0.1111111111111111
HP:0009005,0.1111111111111111
HP:0012903,0.1111111111111111
HP:0030674,0.1111111111111111
HP:0003552,0.1111111111111111
HP:0002878,0.1111111111111111
HP:0031374,0.1111111111111111
HP:0002747,0.1111111111111111
HP:0003811,0.1111111111111111
HP:0003324,0.1111111111111111
HP:0003200,0.1111111111111111
HP:0003700,0.1111111111111111
HP:0003443,0.1111111111111111
HP:0003236,0.1111111111111111
HP:0001771,0.1111111111111111
HP:0025709,0.1111111111111111
HP:0000771,0.1111111111111111
HP:0000470,0.1111111111111111
HP:0000664,0.1111111111111111
HP:0002474,0.1111111111111111
HP:0012900,0.1111111111111111
HP:0000207,0.1111111111111111
HP:0006670,0.1111111111111111
HP:0002329,0.1111111111111111
HP:0001541,0.1111111111111111
HP:0000347,0.1111111111111111
HP:0012904,0.1111111111111111
HP:0031108,0.1111111111111111
HP:0011998,0.1111111111111111
HP:0003394,0.1111111111111111
HP:0003701,0.1111111111111111
HP:0003803,0.1111111111111111
HP:0003100,0.1111111111111111
HP:0030319,0.1111111111111111
HP:0005348,0.1111111111111111
HP:0010307,0.1111111111111111
HP:0003306,0.1111111111111111
HP:0002194,0.1111111111111111
HP:0001623,0.1111111111111111
HP:0003690,0.1111111111111111
HP:0031372,0.1111111111111111
HP:0030199,0.1111111111111111
HP:0002343,0.1111111111111111
HP:0004875,0.1111111111111111
HP:0100613,0.1111111111111111
HP:0008180,0.1111111111111111
HP:0030842,0.1111111111111111
HP:0003720,0.1111111111111111
HP:0002153,0.1111111111111111
HP:0008153,0.1111111111111111
HP:0010548,0.1111111111111111
HP:0009004,0.1111111111111111
HP:0011809,0.1111111111111111
HP:0000939,0.1111111111111111
HP:0002203,0.1111111111111111
HP:0000218,0.1111111111111111
HP:0009077,0.1111111111111111
HP:0002987,0.1111111111111111
HP:0001488,0.1111111111111111
HP:0003691,0.1111111111111111
HP:0005110,0.1111111111111111
HP:0012248,0.1111111111111111
HP:0005133,0.1111111111111111
HP:0030682,0.1111111111111111
HP:0025169,0.1111111111111111
HP:0004757,0.1111111111111111
HP:0012664,0.1111111111111111
HP:0005155,0.1111111111111111
HP:0410174,0.1111111111111111
HP:0002140,0.1111111111111111
HP:0031595,0.1111111111111111
HP:0006682,0.1111111111111111
HP:0001678,0.1111111111111111
HP:0004754,0.1111111111111111
HP:0001699,0.1111111111111111
HP:0006699,0.1111111111111111
HP:0001727,0.1111111111111111
HP:0001712,0.1111111111111111
HP:0001627,0.1111111111111111
HP:0000407,0.1111111111111111
HP:0004749,0.1111111111111111
HP:0003596,0.1111111111111111
HP:0003546,0.1111111111111111
HP:0100578,0.1111111111111111
HP:0012722,0.1111111111111111
HP:0011841,0.1111111111111111
HP:0030973,0.1111111111111111
HP:0033122,0.1111111111111111
HP:0005170,0.1111111111111111
HP:0005172,0.1111111111111111
HP:0031295,0.1111111111111111
HP:0011713,0.1111111111111111
HP:0001657,0.1111111111111111
HP:0011711,0.1111111111111111
HP:0001907,0.1111111111111111
HP:0011688,0.1111111111111111
HP:0003560,0.1111111111111111
HP:0011710,0.1111111111111111
HP:0001789,0.1111111111111111
HP:0000969,0.1111111111111111
HP:0011707,0.1111111111111111
HP:0025478,0.1111111111111111
HP:0006673,0.1111111111111111
HP:0004756,0.1111111111111111
HP:0001058,0.1111111111111111
HP:0002126,0.1111111111111111
HP:0000274,0.1111111111111111
HP:0002500,0.1111111111111111
HP:0000741,0.1111111111111111
HP:0032506,0.1111111111111111
HP:0200149,0.1111111111111111
HP:0001159,0.1111111111111111
HP:0010849,0.1111111111111111
HP:0008959,0.1111111111111111
HP:0025190,0.1111111111111111
HP:0010833,0.1111111111111111
HP:0001326,0.1111111111111111
HP:0002332,0.1111111111111111
HP:0032044,0.1111111111111111
HP:0011150,0.1111111111111111
HP:0011196,0.1111111111111111
HP:0000360,0.1111111111111111
HP:0008936,0.1111111111111111
HP:0012075,0.1111111111111111
HP:0000316,0.1111111111111111
HP:0003828,0.1111111111111111
HP:0001999,0.1111111111111111
HP:0000709,0.1111111111111111
HP:0011195,0.1111111111111111
HP:0002183,0.1111111111111111
HP:0002363,0.1111111111111111
HP:0100851,0.1111111111111111
HP:0000219,0.1111111111111111
HP:0011197,0.1111111111111111
HP:0100678,0.1111111111111111
HP:0002527,0.1111111111111111
HP:0001308,0.1111111111111111
HP:0002463,0.1111111111111111
HP:0000154,0.1111111111111111
HP:0000733,0.1111111111111111
HP:0007209,0.1111111111111111
HP:0000179,0.1111111111111111
HP:0000575,0.1111111111111111
HP:0010533,0.1111111111111111
HP:0011157,0.1111111111111111
HP:0010845,0.1111111111111111
HP:0011220,0.1111111111111111
HP:0011199,0.1111111111111111
HP:0025517,0.1111111111111111
HP:0030786,0.1111111111111111
HP:0032900,0.1111111111111111
HP:0010544,0.1111111111111111
HP:0002292,0.1111111111111111
HP:0012760,0.1111111111111111
HP:0020216,0.1111111111111111
HP:0011170,0.1111111111111111
HP:0001259,0.1111111111111111
HP:0012229,0.1111111111111111
HP:0002077,0.1111111111111111
HP:0002922,0.1111111111111111
HP:0012044,0.1111111111111111
HP:0010835,0.1111111111111111
HP:0001348,0.1111111111111111
HP:0000160,0.1111111111111111
HP:0012508,0.1111111111111111
HP:0002392,0.1111111111111111
HP:0009928,0.1111111111111111
HP:0003392,0.1111111111111111
HP:0000343,0.1111111111111111
HP:0000289,0.1111111111111111
HP:0007979,0.1111111111111111
HP:0032901,0.1111111111111111
HP:0031179,0.1111111111111111
HP:0005484,0.1111111111111111
HP:0002181,0.1111111111111111
HP:0000568,0.1111111111111111
HP:0000217,0.1111111111111111
HP:0002645,0.1111111111111111
HP:0003103,0.1111111111111111
HP:0500005,0.1111111111111111
HP:0008000,0.1111111111111111
HP:0002797,0.1111111111111111
HP:0040264,0.1111111111111111
HP:0002661,0.1111111111111111
HP:0000970,0.1111111111111111
HP:0001818,0.1111111111111111
HP:0009771,0.1111111111111111
HP:0003380,0.1111111111111111
HP:0200025,0.1111111111111111
HP:0006121,0.1111111111111111
HP:0000458,0.1111111111111111
HP:0031417,0.1111111111111111
HP:0000632,0.1111111111111111
HP:0000966,0.1111111111111111
HP:0002815,0.1111111111111111
HP:0003028,0.1111111111111111
HP:0005930,0.1111111111111111
HP:0040129,0.1111111111111111
HP:0001939,0.1111111111111111
HP:0004349,0.1111111111111111
HP:0010830,0.1111111111111111
HP:0004409,0.1111111111111111
HP:0000224,0.1111111111111111
HP:0200026,0.1111111111111111
HP:0001842,0.1111111111111111
HP:0000762,0.1111111111111111
HP:0003448,0.1111111111111111
HP:0001810,0.1111111111111111
HP:0003677,0.1111111111111111
HP:0010831,0.1111111111111111
HP:0001069,0.1111111111111111
HP:0001182,0.1111111111111111
HP:0003272,0.1111111111111111
HP:0007460,0.1111111111111111
HP:0000020,0.1111111111111111
HP:0007328,0.1111111111111111
HP:0000722,0.1111111111111111
HP:0000640,0.1111111111111111
HP:0001310,0.1111111111111111
HP:0031936,0.1111111111111111
HP:0002305,0.1111111111111111
HP:0000253,0.1111111111111111
HP:0002066,0.1111111111111111
HP:0032755,0.1111111111111111
HP:0025312,0.1111111111111111
HP:0012002,0.1111111111111111
HP:0000646,0.1111111111111111
HP:0003680,0.1111111111111111
HP:0025162,0.1111111111111111
HP:0000609,0.1111111111111111
HP:0003270,0.1111111111111111
HP:0032649,0.1111111111111111
HP:0001350,0.1111111111111111
HP:0011190,0.1111111111111111
HP:0001537,0.1111111111111111
HP:0001944,0.1111111111111111
HP:0002033,0.1111111111111111
HP:0031931,0.1111111111111111
HP:0001254,0.1111111111111111
HP:0011193,0.1111111111111111
HP:0010851,0.1111111111111111
HP:0011024,0.1111111111111111
HP:0011344,0.1111111111111111
HP:0030915,0.1111111111111111
HP:0002263,0.1111111111111111
HP:0000577,0.1111111111111111
HP:0000707,0.1111111111111111
HP:0009381,0.1111111111111111
HP:0000054,0.1111111111111111
HP:0007204,0.1111111111111111
HP:0000657,0.1111111111111111
HP:0005280,0.1111111111111111
HP:0002506,0.1111111111111111
HP:0002835,0.1111111111111111
HP:0002483,0.1111111111111111
HP:0001629,0.1111111111111111
HP:0002273,0.1111111111111111
HP:0002131,0.1111111111111111
HP:0200136,0.1111111111111111
HP:0002714,0.1111111111111111
HP:0010532,0.1111111111111111
HP:0000297,0.1111111111111111
HP:0002013,0.1111111111111111
HP:0012469,0.1111111111111111
HP:0011499,0.1111111111111111
HP:0002344,0.1111111111111111
HP:0010174,0.1111111111111111
HP:0025335,0.1111111111111111
HP:0000565,0.1111111111111111
HP:0100716,0.1111111111111111
HP:0002579,0.1111111111111111
HP:0025401,0.1111111111111111
HP:0000070,0.1111111111111111
HP:0011121,0.1111111111111111
HP:0000712,0.1111111111111111
HP:0012759,0.1111111111111111
HP:0012194,0.1111111111111111
HP:0000110,0.1111111111111111
HP:0002360,0.1111111111111111
HP:0000175,0.1111111111111111
HP:0001302,0.1111111111111111
HP:0000340,0.1111111111111111
HP:0001500,0.1111111111111111
HP:0045074,0.1111111111111111
HP:0012554,0.1111111111111111
HP:0031491,0.1111111111111111
