hpo_id,score
HP:0011172,1.000000
HP:0001273,1.000000
HP:0007166,1.000000
HP:0200134,1.000000
HP:0001290,1.000000
HP:0001336,1.000000
HP:0000961,1.000000
HP:0012447,1.000000
HP:0007359,1.000000
HP:0000348,1.000000
HP:0002066,1.000000
HP:0002305,1.000000
HP:0001558,1.000000
HP:0011182,1.000000
HP:0000622,1.000000
HP:0000572,1.000000
HP:0000518,1.000000
HP:0000613,1.000000
HP:0025169,1.000000
HP:0006699,1.000000
HP:0001426,1.000000
HP:0001644,1.000000
HP:0004751,1.000000
HP:0003621,1.000000
HP:0004749,1.000000
HP:0005172,1.000000
HP:0002094,1.000000
HP:0001635,1.000000
HP:0000365,1.000000
HP:0001688,1.000000
HP:0012664,1.000000
HP:0000407,1.000000
HP:0001371,1.000000
HP:0410174,1.000000
HP:0031295,1.000000
HP:0004756,1.000000
HP:0012764,1.000000
HP:0001712,1.000000
HP:0011462,1.000000
HP:0011715,1.000000
HP:0025478,1.000000
HP:0011710,1.000000
HP:0012332,1.000000
HP:0003457,1.000000
HP:0001699,1.000000
HP:0000969,1.000000
HP:0011707,1.000000
HP:0001664,1.000000
HP:0005170,1.000000
HP:0005184,1.000000
HP:0001658,1.000000
HP:0001297,1.000000
HP:0001727,1.000000
HP:0002875,1.000000
HP:0000007,1.000000
HP:0005133,1.000000
HP:0100749,1.000000
HP:0004757,1.000000
HP:0011711,1.000000
HP:0001678,1.000000
HP:0011705,1.000000
HP:0001790,1.000000
HP:0003202,1.000000
HP:0001638,1.000000
HP:0002018,1.000000
HP:0011712,1.000000
HP:0001197,1.000000
HP:0001907,1.000000
HP:0005135,1.000000
HP:0011688,1.000000
HP:0001789,1.000000
HP:0001645,1.000000
HP:0002900,1.000000
HP:0011704,1.000000
HP:0001279,1.000000
HP:0012251,1.000000
HP:0005180,1.000000
HP:0006682,1.000000
HP:0005155,1.000000
HP:0001649,1.000000
HP:0100578,1.000000
HP:0031546,1.000000
HP:0033122,1.000000
HP:0005949,1.000000
HP:0002047,1.000000
HP:0002321,1.000000
HP:0003581,1.000000
HP:0001663,1.000000
HP:0001627,1.000000
HP:0001657,1.000000
HP:0001695,1.000000
HP:0012722,1.000000
HP:0002315,1.000000
HP:0004308,1.000000
HP:0002381,1.000000
HP:0012248,1.000000
HP:0030973,1.000000
HP:0004755,1.000000
HP:0003198,1.000000
HP:0002027,1.000000
HP:0011675,1.000000
HP:0500018,1.000000
HP:0002140,1.000000
HP:0003560,1.000000
HP:0034198,1.000000
HP:0031595,1.000000
HP:0011841,1.000000
HP:0005110,1.000000
HP:0003596,1.000000
HP:0003546,1.000000
HP:0004754,1.000000
HP:0006673,1.000000
HP:0002301,1.000000
HP:0030682,1.000000
HP:0012378,1.000000
HP:0011713,1.000000
HP:0001962,1.000000
HP:0001662,1.000000
HP:0002510,1.000000
HP:0001344,1.000000
HP:0100704,1.000000
HP:0002126,1.000000
HP:0000274,1.000000
HP:0002540,1.000000
HP:0002015,1.000000
HP:0002079,1.000000
HP:0002500,1.000000
HP:0011471,1.000000
HP:0007207,1.000000
HP:0002167,1.000000
HP:0000466,1.000000
HP:0008770,1.000000
HP:0000651,1.000000
HP:0000826,1.000000
HP:0002527,1.000000
HP:0031475,1.000000
HP:0001348,1.000000
HP:0002172,1.000000
HP:0007010,1.000000
HP:0010533,1.000000
HP:0032506,1.000000
HP:0001300,1.000000
HP:0000718,1.000000
HP:0007270,1.000000
HP:0002311,1.000000
HP:0001327,1.000000
HP:0010829,1.000000
HP:0002922,1.000000
HP:0004684,1.000000
HP:0007240,1.000000
HP:0011195,1.000000
HP:0012044,1.000000
HP:0032794,1.000000
HP:0002349,1.000000
HP:0010835,1.000000
HP:0000505,1.000000
HP:0011199,1.000000
HP:0003392,1.000000
HP:0002392,1.000000
HP:0007979,1.000000
HP:0012847,1.000000
HP:0032900,1.000000
HP:0100576,1.000000
HP:0025101,1.000000
HP:0012508,1.000000
HP:0001308,1.000000
HP:0002463,1.000000
HP:0002650,1.000000
HP:0000568,1.000000
HP:0011468,1.000000
HP:0007058,1.000000
HP:0000360,1.000000
HP:0011150,1.000000
HP:0002307,1.000000
HP:0010849,1.000000
HP:0012448,1.000000
HP:0100851,1.000000
HP:0000316,1.000000
HP:0200149,1.000000
HP:0011157,1.000000
HP:0010845,1.000000
HP:0000736,1.000000
HP:0000739,1.000000
HP:0032901,1.000000
HP:0004302,1.000000
HP:0009928,1.000000
HP:0010821,1.000000
HP:0001326,1.000000
HP:0100543,1.000000
HP:0011196,1.000000
HP:0012760,1.000000
HP:0010544,1.000000
HP:0100678,1.000000
HP:0200048,1.000000
HP:0002363,1.000000
HP:0002292,1.000000
HP:0011170,1.000000
HP:0012075,1.000000
HP:0010819,1.000000
HP:0100702,1.000000
HP:0001763,1.000000
HP:0002539,1.000000
HP:0000618,1.000000
HP:0000160,1.000000
HP:0012758,1.000000
HP:0002183,1.000000
HP:0000431,1.000000
HP:0011185,1.000000
HP:0002077,1.000000
HP:0008947,1.000000
HP:0000154,1.000000
HP:0000289,1.000000
HP:0000463,1.000000
HP:0002181,1.000000
HP:0007256,1.000000
HP:0003828,1.000000
HP:0002353,1.000000
HP:0011197,1.000000
HP:0001289,1.000000
HP:0020216,1.000000
HP:0025190,1.000000
HP:0000709,1.000000
HP:0003401,1.000000
HP:0000741,1.000000
HP:0001324,1.000000
HP:0031179,1.000000
HP:0031834,1.000000
HP:0000343,1.000000
HP:0011198,1.000000
HP:0100694,1.000000
HP:0008936,1.000000
HP:0000737,1.000000
HP:0002283,1.000000
HP:0002123,1.000000
HP:0008081,1.000000
HP:0001259,1.000000
HP:0002487,1.000000
HP:0008959,1.000000
HP:0011220,1.000000
HP:0001999,1.000000
HP:0000219,1.000000
HP:0001269,1.000000
HP:0012229,1.000000
HP:0032044,1.000000
HP:0000575,1.000000
HP:0002197,1.000000
HP:0010833,1.000000
HP:0025517,1.000000
HP:0000980,1.000000
HP:0001159,1.000000
HP:0030786,1.000000
HP:0002345,1.000000
HP:0000752,1.000000
HP:0003066,1.000000
HP:0002332,1.000000
HP:0011151,1.000000
HP:0000733,1.000000
HP:0005484,1.000000
HP:0002067,1.000000
HP:0007209,1.000000
HP:0002396,1.000000
HP:0000179,1.000000
HP:0200101,1.000000
HP:0002633,1.000000
HP:0009830,1.000000
HP:0000989,1.000000
HP:0002019,1.000000
HP:0002045,1.000000
HP:0002936,1.000000
HP:0001909,1.000000
HP:0032147,1.000000
HP:0012534,1.000000
HP:0001872,1.000000
HP:0012533,1.000000
HP:0010741,1.000000
HP:0010783,1.000000
HP:0002205,1.000000
HP:0010174,1.000000
HP:0011024,1.000000
HP:0001254,1.000000
HP:0011190,1.000000
HP:0000054,1.000000
HP:0200136,1.000000
HP:0005280,1.000000
HP:0011344,1.000000
HP:0002714,1.000000
HP:0002039,1.000000
HP:0000657,1.000000
HP:0011193,1.000000
HP:0001284,1.000000
HP:0000712,1.000000
HP:0009381,1.000000
HP:0012759,1.000000
HP:0000175,1.000000
HP:0000975,1.000000
HP:0002033,1.000000
HP:0012469,1.000000
HP:0000565,1.000000
HP:0001500,1.000000
HP:0000707,1.000000
HP:0001537,1.000000
HP:0002273,1.000000
HP:0001347,1.000000
HP:0011499,1.000000
HP:0011121,1.000000
HP:0025401,1.000000
HP:0002098,1.000000
HP:0000340,1.000000
HP:0003270,1.000000
HP:0002344,1.000000
HP:0025335,1.000000
HP:0010532,1.000000
HP:0002579,1.000000
HP:0000110,1.000000
HP:0002483,1.000000
HP:0012554,1.000000
HP:0001944,1.000000
HP:0002131,1.000000
HP:0001629,1.000000
HP:0000577,1.000000
HP:0031931,1.000000
HP:0031491,1.000000
HP:0031284,1.000000
HP:0001302,1.000000
HP:0100716,1.000000
HP:0002360,1.000000
HP:0045074,1.000000
HP:0000297,1.000000
HP:0002014,1.000000
HP:0001350,1.000000
HP:0007204,1.000000
HP:0002835,1.000000
HP:0000070,1.000000
HP:0002263,1.000000
HP:0002506,1.000000
HP:0012194,1.000000
HP:0010851,1.000000
HP:0032649,1.000000
HP:0030915,1.000000
HP:0002013,1.000000
HP:0007021,1.000000
HP:0012531,1.000000
HP:0001058,1.000000
HP:0002113,1.000000
HP:0002637,1.000000
HP:0002202,1.000000
HP:0001954,1.000000
HP:0012089,1.000000
HP:0034438,1.000000
HP:0000488,1.000000
HP:0000790,1.000000
HP:0002923,1.000000
HP:0100721,1.000000
HP:0001061,1.000000
HP:0001654,1.000000
HP:0002383,1.000000
HP:0100686,1.000000
HP:0100776,1.000000
HP:0002204,1.000000
HP:0003326,1.000000
HP:0005244,1.000000
HP:0001101,1.000000
HP:0025532,1.000000
HP:4000041,1.000000
HP:0004372,1.000000
HP:0000716,1.000000
HP:0001744,1.000000
HP:0012649,1.000000
HP:0011107,1.000000
HP:0002102,1.000000
HP:0002017,1.000000
HP:0002091,1.000000
HP:0000031,1.000000
HP:0001945,1.000000
HP:0003765,1.000000
HP:0002647,1.000000
HP:0100545,1.000000
HP:0002024,1.000000
HP:0007813,1.000000
HP:0002092,1.000000
HP:0000206,1.000000
HP:0004417,1.000000
HP:0002105,1.000000
HP:0000962,1.000000
HP:0000873,1.000000
HP:0002367,1.000000
HP:0012735,1.000000
HP:0008843,1.000000
HP:0032554,1.000000
HP:0100820,1.000000
HP:0100326,1.000000
HP:0100518,1.000000
HP:0030166,1.000000
HP:0008066,1.000000
HP:0000099,1.000000
HP:0002037,1.000000
HP:0100792,1.000000
HP:0001596,1.000000
HP:0002239,1.000000
HP:0100735,1.000000
HP:0500006,1.000000
HP:0001920,1.000000
HP:0004420,1.000000
HP:0030164,1.000000
HP:0005764,1.000000
HP:0011658,1.000000
HP:0001123,1.000000
HP:0012122,1.000000
HP:0100806,1.000000
HP:0100809,1.000000
HP:0000405,1.000000
HP:0100758,1.000000
HP:0200042,1.000000
HP:0001733,1.000000
HP:6000945,1.000000
HP:0100773,1.000000
HP:0000597,1.000000
HP:0001482,1.000000
HP:0005413,1.000000
HP:0001903,1.000000
HP:0002516,1.000000
HP:0012317,1.000000
HP:0001874,1.000000
HP:0004936,1.000000
HP:0002808,1.000000
HP:0006824,1.000000
HP:0001287,1.000000
HP:0010885,1.000000
HP:0030016,1.000000
HP:0001399,1.000000
HP:0033834,1.000000
HP:0000083,1.000000
HP:0004306,1.000000
HP:0000988,1.000000
HP:0002754,1.000000
HP:0100584,1.000000
HP:0001369,1.000000
HP:0000421,1.000000
HP:0003781,1.000000
HP:0003418,1.000000
HP:0002354,1.000000
HP:0012219,1.000000
HP:0002910,1.000000
HP:0001387,1.000000
HP:0003565,1.000000
HP:0100654,1.000000
HP:0100614,1.000000
HP:0002103,1.000000
HP:0004970,1.000000
HP:0200020,1.000000
HP:0000554,1.000000
HP:0003419,1.000000
HP:0005216,1.000000
HP:0012733,1.000000
HP:0002716,1.000000
HP:0002076,1.000000
HP:0031246,1.000000
HP:0000155,1.000000
HP:0002206,1.000000
HP:0001637,1.000000
HP:0001960,1.000000
HP:0033430,1.000000
HP:0001701,1.000000
HP:0002829,1.000000
HP:0020141,1.000000
HP:0011899,1.000000
HP:0002638,1.000000
HP:6000944,1.000000
HP:0006554,1.000000
HP:0001824,1.000000
HP:0002093,1.000000
HP:0008391,1.000000
HP:0000509,1.000000
HP:0012121,1.000000
HP:0001097,1.000000
HP:0002043,1.000000
HP:0040313,1.000000
HP:6000502,1.000000
HP:0001386,1.000000
HP:0001646,1.000000
HP:0012819,1.000000
HP:0200039,1.000000
HP:0002326,1.000000
HP:0002617,1.000000
HP:0030783,1.000000
HP:0000795,1.000000
HP:0000621,1.000000
HP:0000822,1.000000
HP:0005112,1.000000
HP:0011227,1.000000
HP:0001597,1.000000
HP:0100653,1.000000
HP:0001873,1.000000
HP:0003249,1.000000
HP:0200034,1.000000
HP:0000010,1.000000
HP:0100796,1.000000
HP:0001659,1.000000
HP:0001653,1.000000
HP:0033123,1.000000
HP:0000970,1.000000
HP:0000458,1.000000
HP:0040264,1.000000
HP:0007460,1.000000
HP:0007328,1.000000
HP:0001182,1.000000
HP:0002797,1.000000
HP:0001818,1.000000
HP:0002661,1.000000
HP:0001810,1.000000
HP:0000224,1.000000
HP:0002815,1.000000
HP:0001842,1.000000
HP:0003677,1.000000
HP:0010830,1.000000
HP:0200026,1.000000
HP:0002645,1.000000
HP:0009771,1.000000
HP:0003028,1.000000
HP:0200025,1.000000
HP:0000762,1.000000
HP:0500005,1.000000
HP:0000966,1.000000
HP:0003272,1.000000
HP:0008000,1.000000
HP:0003380,1.000000
HP:0000217,1.000000
HP:0006121,1.000000
HP:0003103,1.000000
HP:0003307,1.000000
HP:0031417,1.000000
HP:0001069,1.000000
HP:0040129,1.000000
HP:0004349,1.000000
HP:0004409,1.000000
HP:0003448,1.000000
HP:0008872,1.000000
HP:0005930,1.000000
HP:0010831,1.000000
HP:0000020,1.000000
HP:0001939,1.000000
HP:0000632,1.000000
HP:0031372,1.000000
HP:0034197,1.000000
HP:0001608,1.000000
HP:0003044,1.000000
HP:0002943,1.000000
HP:0030799,1.000000
HP:0000678,1.000000
HP:0003403,1.000000
HP:0012902,1.000000
HP:0001771,1.000000
HP:0000347,1.000000
HP:0000520,1.000000
HP:0002491,1.000000
HP:0011998,1.000000
HP:0009020,1.000000
HP:0100021,1.000000
HP:0003690,1.000000
HP:0003273,1.000000
HP:0012726,1.000000
HP:0001883,1.000000
HP:0005348,1.000000
HP:0410011,1.000000
HP:0000470,1.000000
HP:0000278,1.000000
HP:0000276,1.000000
HP:0003829,1.000000
HP:0008180,1.000000
HP:0003752,1.000000
HP:0030199,1.000000
HP:0003694,1.000000
HP:0002089,1.000000
HP:0000883,1.000000
HP:0002329,1.000000
HP:0002515,1.000000
HP:0005257,1.000000
HP:0030208,1.000000
HP:0002747,1.000000
HP:0003803,1.000000
HP:0003720,1.000000
HP:0003722,1.000000
HP:0000207,1.000000
HP:0030674,1.000000
HP:0002194,1.000000
HP:0001446,1.000000
HP:0005659,1.000000
HP:0002486,1.000000
HP:0003391,1.000000
HP:0003388,1.000000
HP:0012900,1.000000
HP:0000767,1.000000
HP:0012904,1.000000
HP:0004303,1.000000
HP:0000490,1.000000
HP:0000369,1.000000
HP:0000939,1.000000
HP:0003327,1.000000
HP:0000322,1.000000
HP:0000771,1.000000
HP:0003443,1.000000
HP:0011042,1.000000
HP:0012901,1.000000
HP:0031352,1.000000
HP:0008153,1.000000
HP:0010628,1.000000
HP:0002007,1.000000
HP:0008256,1.000000
HP:0033454,1.000000
HP:0002474,1.000000
HP:0001623,1.000000
HP:0001612,1.000000
HP:0003701,1.000000
HP:0000602,1.000000
HP:0100284,1.000000
HP:6000833,1.000000
HP:0002343,1.000000
HP:0003100,1.000000
HP:0002099,1.000000
HP:0100613,1.000000
HP:0003306,1.000000
HP:0003687,1.000000
HP:0002607,1.000000
HP:0003547,1.000000
HP:0003691,1.000000
HP:0010307,1.000000
HP:0002352,1.000000
HP:0003712,1.000000
HP:0020045,1.000000
HP:0003470,1.000000
HP:0030196,1.000000
HP:0030319,1.000000
HP:0025709,1.000000
HP:0000821,1.000000
HP:0012903,1.000000
HP:0000664,1.000000
HP:0002359,1.000000
HP:0003484,1.000000
HP:0003236,1.000000
HP:0012240,1.000000
HP:0000286,1.000000
HP:0007215,1.000000
HP:0011309,1.000000
HP:0025425,1.000000
HP:0005879,1.000000
HP:0003200,1.000000
HP:0003740,1.000000
HP:0031108,1.000000
HP:0000194,1.000000
HP:0009005,1.000000
HP:0011923,1.000000
HP:0030842,1.000000
HP:0003402,1.000000
HP:0009004,1.000000
HP:0001541,1.000000
HP:0001319,1.000000
HP:0002153,1.000000
HP:0008967,1.000000
HP:0010804,1.000000
HP:0002987,1.000000
HP:0012515,1.000000
HP:0002380,1.000000
HP:0012892,1.000000
HP:0000496,1.000000
HP:0012548,1.000000
HP:0003700,1.000000
HP:0002203,1.000000
HP:0000218,1.000000
HP:0031374,1.000000
HP:0011809,1.000000
HP:0003811,1.000000
HP:0003394,1.000000
HP:0004875,1.000000
HP:0002240,1.000000
HP:0001376,1.000000
HP:0001522,1.000000
HP:0002902,1.000000
HP:0001611,1.000000
HP:0010548,1.000000
HP:0003458,1.000000
HP:0002878,1.000000
HP:0012899,1.000000
HP:0003557,1.000000
HP:0009077,1.000000
HP:0003196,1.000000
HP:0003552,1.000000
HP:0001488,1.000000
HP:0003768,1.000000
HP:0006670,1.000000
HP:0003324,1.000000
HP:0034671,1.000000
HP:0000544,1.000000
HP:0002792,1.000000
HP:0003473,1.000000
HP:0003121,1.000000
HP:0000543,0.800000
HP:0000610,0.800000
HP:0000532,0.800000
HP:0030609,0.800000
HP:0100014,0.800000
HP:0007906,0.800000
HP:0030329,0.800000
HP:0100832,0.800000
HP:0011531,0.800000
HP:0000541,0.800000
HP:0007843,0.800000
HP:0008046,0.800000
HP:0011506,0.800000
HP:0200056,0.800000
HP:0030530,0.800000
HP:0011505,0.800000
HP:0030644,0.800000
HP:0100533,0.800000
HP:0011508,0.800000
